,hotel_id,hotel_name,session_id,text,source,timestamp,turns,duration,initiator,msg_id,len,has_q
837467,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,1d870c6a-744c-4e06-bd09-e82b3dd78afd,Jack please send to whom ever is leaving tomorrow,guest,2017-06-23 00:01:10.000000,17,"46 days, 22:56:41.841000",hotel,17,49,False
125893,34f0438f-00db-4810-9b30-c4ed8898cd63,Holiday Inn - At the Pavilion,a2d3567e-f790-48b2-8917-394e39e68eb5,I'll be there 11.20 tonight,guest,2017-08-11 01:20:37.000000,8,"1 day, 9:04:31.864000",guest,7,27,False
882434,cba41a8f-1d4e-4f56-85be-40f4e416fc5b,Wild Palms Hotel,d190eecf-2ff5-4b83-9b82-a89fe26ab08f,Will be arriving around 4 pm,guest,2017-12-24 17:11:16.000000,2,0:09:05.916000,guest,1,28,False
515880,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,24985559-48e5-4220-98e0-a42a5785dec7,Awesome. Thanks!,guest,2018-01-13 18:19:14.000000,7,20:27:30.179000,hotel,4,16,False
717324,14de0ece-1dfd-4d86-9499-c8eb6dfe4992,The Iron Horse Hotel,3644406b-a943-455e-9c96-f6a6a1a86521,:+1::clap::kissing_heart:,guest,2017-07-16 20:31:29.000000,2,"12 days, 6:34:54",guest,2,25,False
522982,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,2db75d25-8ba3-4935-8959-c8ba0f30b41e,Sundip said he will try to get it before 3pm,guest,2017-04-19 22:17:55.000000,21,"20 days, 1:58:13",guest,18,44,False
421392,c263681f-b53c-4c11-bc28-68bb25412a38,Sundial Beach Resort & Spa,4e169409-ce12-4b47-a74e-3cfb4f87d9b2,The room is great. Thanks so much!,guest,2016-11-26 20:33:21.000000,11,"2 days, 2:37:10.104000",hotel,2,34,False
569246,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,5cf468af-6224-4c95-b5f2-00b668af7803,I'm checking in today can it be 30 mins early,guest,2016-11-10 19:33:06.000000,18,"23 days, 6:41:05.588000",guest,11,45,False
846888,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,6357d1a1-d9b7-4c96-9bb3-62b4f67fa39b,"thanks, you rock!!",guest,2016-04-28 09:59:57.000000,173,"204 days, 18:42:33.527000",hotel,120,18,False
80088,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,2c658ca0-09e8-40fe-a5be-67e4bb9d26af,Thank you. I appreciate,guest,2017-01-05 01:03:24.000000,107,"27 days, 6:46:40.223000",hotel,32,23,False
783999,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,f2e4dfa3-404c-4703-8ecd-c7f5953ea516,Thank you so much,guest,2017-11-01 21:59:53.000000,3,0:16:48,guest,3,17,False
190121,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,cc81d027-6f13-4dac-9e55-517c3bd54812,Everything is perfect! Ty:wink:,guest,2017-02-05 02:25:23.000000,2,"1 day, 8:49:46",guest,2,31,False
595814,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,80519514-803d-4f33-bd14-8a61b7f98d41,We are about an hour behind schedule,guest,2017-05-26 22:05:50.000000,27,"6 days, 14:56:17",guest,3,36,False
450427,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,42b3802e-54c8-45b5-9bd1-d9ca6c48a4ee,"that would be all, thank you so much!",guest,2016-10-28 18:35:01.000000,20,"1 day, 21:37:08",guest,9,37,False
440720,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,08fe2cc2-c823-454a-bb94-8075758c1ae5,Thank you Abigail,guest,2017-06-25 17:35:56.000000,15,"4 days, 4:32:39",guest,6,17,False
734520,7f0ed454-0845-4b13-8ad2-3c26a48bbda9,The Liaison Capitol Hill,9d1d8504-4159-44d6-ab15-06a82cf5a00b,Booking foe tonight,guest,2017-09-22 17:19:39.000000,11,0:47:59,guest,5,19,False
750169,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,39d25287-fbc3-4a40-8f7b-1f7cd78ab9cb,"Everything is great :+1:🏻
Thank you!",guest,2017-09-22 20:37:45.000000,3,0:03:12,guest,1,36,False
88677,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,caec5352-7c1a-4ea9-b14b-00b80d6e5ba8,The code is not working,guest,2017-07-16 18:26:21.000000,34,"11 days, 21:51:58.839000",hotel,11,23,False
190245,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,cdcc04cf-3546-46ce-8ba9-6e0acd27a513,Nope.  All is great!,guest,2016-10-19 15:08:46.000000,4,"1 day, 20:54:53",guest,4,20,False
481294,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,f089c567-f4d2-4fe8-8aee-eef1202e8813,"Everything is good, thx!",guest,2017-01-04 22:44:42.000000,1,0:00:00,guest,1,24,False
820711,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,cd7a0a7a-3547-4ee5-aced-4feeefc317fd,"Thanks!
Looking forward to our stay",guest,2017-11-14 02:09:21.000000,8,11:49:24.518000,guest,7,35,False
93859,ccdb0852-12f8-43c7-9d6d-518c00ce4600,Francis Marion Hotel,0323360d-fbb8-429c-be1b-b1f97ac4b4ec,Smaller muts (jack Russell mix & red heeler),guest,2017-09-09 17:42:00.000000,8,0:21:54.748000,hotel,2,44,False
794642,748467df-f7a2-48dc-9dcb-ae0e81215306,Thompson Chicago,73046012-05d6-4eae-92ff-2b41e67414f0,"Thank u, Alex...I appreciate that!",guest,2017-12-04 20:27:06.000000,4,16:25:25.833000,guest,3,34,False
457165,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,67ed161b-400b-44f6-91ab-b33e4cc24674,Yes please extend our stay,guest,2017-06-08 22:26:52.000000,14,"6 days, 6:02:19",guest,12,26,False
767525,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,98766dad-4e28-4abb-b24d-9288741b0cdd,at your service.”,guest,2017-05-27 04:32:59.000000,4,0:21:19,guest,4,17,False
365472,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,6b29ddeb-cbb3-45eb-b5ec-ee0a20f00541,I was disappointed,guest,2017-11-15 17:27:54.000000,6,"4 days, 17:25:43.965000",hotel,4,18,False
198289,6b756a7b-73c3-48df-85f8-6d2e9f82c1f7,Hotel Max,37ee7b0c-894f-42f1-b1fe-f63d9f5821db,Morning :kissing_heart:,guest,2017-10-07 11:02:43.000000,2,19:20:55,guest,2,23,False
827685,030422b8-2c61-495a-9556-a86fb7bed53c,Thompson Playa Del Carmen,6165ca17-82f6-4498-be5a-7814e286efaa,Round-trip SUV please,guest,2017-12-28 16:36:43.000000,19,23:47:09.562000,hotel,4,21,False
501957,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,134e4749-d376-4176-96df-6bdca3094c94,That’s terrific!  Thanks so much!!!,guest,2017-09-07 13:12:25.000000,37,"1 day, 6:43:17.276000",guest,17,35,False
774189,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,bde7e817-0ffc-4df0-b26e-6d05e59f157e,Everything has been great!!!,guest,2018-01-25 02:25:09.000000,20,1:40:23.360000,guest,1,28,False
517719,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,26ec2dca-c4b1-4bea-9936-8e243d7bba7d,Yes! We are lazy! Thanks for checking.,guest,2017-12-27 13:18:13.000000,17,"3 days, 21:16:42.168000",hotel,10,38,False
157060,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,b0a742cf-be0b-4353-a6f7-b279efb8056e,Can you have Marisol in laundry help you,guest,2017-01-11 20:07:14.000000,3628,"515 days, 6:39:04.552000",hotel,3406,40,False
386159,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,fc6939cb-c5ca-488d-9a7a-2df519aa1146,Can not find the remote for the bedroom 1521,guest,2018-01-13 02:51:39.000000,8,2:37:07.734000,hotel,6,44,False
791216,bd7c3b05-7ef8-489a-a0d5-1079574a81c7,The Troubadour Hotel,d547ae22-4566-42cc-bfb3-314948627071,I hope you see the my reservation was cancelled.,guest,2017-05-12 14:01:20.000000,1,0:00:00,guest,1,48,False
10521,98e6be84-0b72-4dc3-b753-4697f87a0dea,Ayres Hotel Anaheim,a2138b61-ac9c-440e-8899-ce7ac31c6c73,Thank you! Great service!,guest,2017-11-02 16:34:15.000000,5,1:46:56.006000,hotel,4,25,False
524881,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,304ba732-3d4f-4e73-82de-dc7a1094d8b7,"Kristina Broussard
TheBeverly....",guest,2017-10-27 14:13:59.000000,6,14:16:48.249000,hotel,2,33,False
680254,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,f300bf41-d264-41b9-aa09-a9f649dedf47,Yes. All good!  thanks :),guest,2017-12-18 21:08:08.000000,19,15:31:25.511000,hotel,18,25,False
824011,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,eaa7686d-eb89-4f5b-aa48-bef75ac6f5f4,11AM. Thank you!,guest,2017-04-13 22:38:05.000000,1,0:00:00,guest,1,16,False
474265,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,c9382a3e-57a7-49e3-a222-9c91faa5fc1e,Delayed further... 1 pm pickup please,guest,2017-02-05 17:57:43.000000,13,"3 days, 1:40:51",guest,9,37,False
159260,c0e205b5-9d8c-44f0-9b8b-543e102119bf,Hotel Ignacio,7cfd6a68-525a-437e-861f-326a7344d620,On my way to check in,guest,2017-06-21 03:23:55.000000,2,0:10:34.998000,guest,1,21,False
6406,623a20e0-71c9-4326-8d4d-9de13f7daf57,ADGE,3c357770-a042-483d-bf81-9bcaf0961fb1,Thank you Sabrina,guest,2016-12-10 22:05:26.000000,3,0:02:23,guest,3,17,False
314847,83ea3c25-3873-477e-af8b-6d6440e2a3cb,Noelle,0dfe5716-8943-461b-beea-2e497a1fb7b5,Everything is great. Thanks!!,guest,2018-01-03 01:21:57.000000,2,0:02:45.978000,hotel,2,29,False
112918,55577b72-f91a-425a-8615-1d9f529a6eaa,"HALCYON, a hotel in Cherry Creek",37eaac0e-0645-4e13-9348-ed872619c8f2,Great! Thanks. We are looking forward to it.,guest,2017-05-20 13:36:35.000000,3,0:57:04,guest,3,44,False
157638,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,b7dd681a-39f4-4595-9139-a23d0b6b95fc,:confounded::confounded::sob:,guest,2017-08-14 22:02:31.000000,306,"233 days, 5:00:20.493000",hotel,237,29,False
213470,2972e343-cb2f-4818-afe0-06ab60838073,Hotel Vitale,3ea74214-b237-4d26-b820-f615b77dc8ea,Hi I don't have a reservation,guest,2017-06-23 10:08:28.000000,1,0:00:00,guest,1,29,False
155657,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,b0a742cf-be0b-4353-a6f7-b279efb8056e,All rooms on 3rd floor ready,guest,2016-09-06 21:30:45.000000,3628,"515 days, 6:39:04.552000",hotel,2003,28,False
124279,34f0438f-00db-4810-9b30-c4ed8898cd63,Holiday Inn - At the Pavilion,6ee8f4a3-f3fe-4700-a27f-ab550035e888,The tub drain was fixed at 11:00,guest,2017-07-25 17:26:28.000000,9,"1 day, 19:46:39.101000",guest,8,32,False
386399,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,fdfcce00-b471-4991-805c-f01f31318ad6,Thank you trying now. Have not connected,guest,2017-10-02 01:13:42.000000,2,0:01:43.140000,hotel,2,40,False
180163,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,7c4319bc-3442-45e6-a948-cc5c87e1ceb6,We are great for now.  Thx!,guest,2016-10-03 00:15:49.000000,4,15:20:14,guest,1,27,False
45935,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,93246458-0539-4b69-a769-b294f46ba11c,Is there another one open now other than that one,guest,2017-10-03 23:46:13.000000,4,0:08:19.178000,guest,3,49,False
148199,91bbee8d-a14c-487a-a71c-90733afac082,Hotel Del Sol,1ef44ace-926d-4db2-a324-84a7d01ed07c,No. But thanks for asking.,guest,2017-08-22 06:00:45.000000,1,0:00:00,guest,1,26,False
86124,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,a091cdf1-c58f-4015-8e96-b9e0f9696031,"My number is this one!
3[PHONE-NUMBER]",guest,2016-10-07 19:29:03.000000,23,18:10:37.040000,hotel,21,38,False
560816,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,51f2cab0-6557-47a2-92e0-8286c1db9049,Tomorrow works well with us:+1: you too!,guest,2017-04-20 23:12:32.000000,225,"101 days, 15:54:30",guest,133,40,False
439061,6f652a28-c24a-4061-a1ae-2d5f31f86047,"The Beekman, A Thompson Hotel",f842c8ad-624b-47f6-8537-983d0718fa37,Great thank you very much :+1:,guest,2017-06-13 23:41:48.000000,34,17:58:18,guest,29,30,False
437259,6f652a28-c24a-4061-a1ae-2d5f31f86047,"The Beekman, A Thompson Hotel",b24e5c17-965c-497b-b232-d60aeed8982b,Thank you so much!,guest,2017-08-04 12:53:00.000000,8,8:47:30,guest,6,18,False
532211,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,39956dcf-4b49-4ef1-9c44-888095d90410,Sent email but no response yet,guest,2017-10-16 21:48:42.000000,6,"5 days, 22:38:50.475000",hotel,4,30,False
54439,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,e45a8404-5d27-470c-a737-d5a7be47afce,Yes that  other higher would be great thanks,guest,2016-09-15 11:33:41.000000,12,10:22:55.295000,guest,7,44,False
547531,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,4150eb50-b14d-4b8e-a176-2d1522a06bdc,I'd like to reserve a parking spot.,guest,2017-02-16 22:33:54.000000,17,20:07:40.893000,hotel,5,35,False
492567,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,080c8528-538f-43f5-ab3b-76d14ac14995,Email - T[EMAIL],guest,2017-05-29 16:51:28.000000,95,"82 days, 13:27:58",guest,15,16,False
557629,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,4e22b828-9aea-4a15-973f-ac21689c9a9b,[EMAIL] - thanks!,guest,2016-12-07 22:57:10.000000,7,"17 days, 6:17:25.384000",guest,6,17,False
20371,605e51a3-30ad-4634-b564-924a99fd1e33,Casa 1810,b11b5092-2d39-47af-a73f-fee02c26643e,"Mejor mándamelo a mi correo 
[EMAIL]",guest,2017-07-04 21:22:07.000000,2,0:01:44.576000,hotel,2,36,False
522085,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,2c974ad5-eea9-4c0b-8bfa-05c14994d3c5,Will do.  That is a serious identity fraud concern,guest,2018-01-12 16:44:48.000000,6,18:25:13.337000,hotel,4,50,False
547244,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,40bed179-2021-4419-82f7-db538ad60a07,"Hi, we're staying in apartment 246",guest,2017-09-09 03:18:13.000000,4,0:03:37,guest,4,34,False
495664,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,0b82d357-ecf5-4bd8-bd83-9fbf3c90a74b,Ok! I don't watch cable anyway,guest,2017-07-03 22:01:42.000000,10,18:47:41.283000,hotel,8,30,False
599797,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,8616d08d-2cb2-4d55-a481-bfe3336bc01a,We will be leaving at 11 am,guest,2016-12-31 22:04:42.000000,5,"3 days, 11:48:20",guest,4,27,False
275923,199f9349-c32c-41be-b44d-3a271cdb950b,Joie De Vivre Avatar Hotel,eeb20d08-73ae-440e-b7c9-06ecca6ffef9,Never mind I found my book,guest,2017-05-19 17:20:46.000000,11,"1 day, 22:42:28.587000",guest,7,26,False
56858,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,fb47943e-d522-4aef-97b8-fd9d3223b967,"Ok, see you in about 15 minutes",guest,2017-06-27 18:00:58.000000,18,"5 days, 21:31:15.919000",guest,15,31,False
386386,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,fdfb261f-5804-4e01-9be2-7465d88587d9,Can u send ur address.  Left my I pad at home.,guest,2017-05-15 16:26:39.000000,10,"3 days, 1:15:52",guest,1,46,False
41377,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,654aae73-4466-4b6e-8414-d725b60d5f7b,Ok that works. Thank you!,guest,2016-05-21 13:54:26.000000,4,1:16:00.732000,guest,3,25,False
312365,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,f3164654-4142-4067-b279-0afd09bb6059,and sad that cannot get 1pm check out today,guest,2016-11-17 13:56:56.000000,6,10:37:07,guest,3,43,False
4903,f13a3942-460b-4792-a840-fff47ced65fc,ACME Hotel Company,9be41395-4322-4fde-8666-57bb69d9dd74,No biggie. I’ll stop by front desk if I remember,guest,2018-01-20 21:20:35.000000,4,"1 day, 6:34:50.516000",hotel,4,48,False
358653,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,3bad5b9f-282b-48e5-a202-3d0010d4d88f,Are you in the front office,guest,2017-03-21 00:33:57.000000,4,0:41:29.992000,hotel,3,27,False
877350,cba41a8f-1d4e-4f56-85be-40f4e416fc5b,Wild Palms Hotel,595f7eb2-f447-491d-ac84-a02f6d70dbbf,Will be there around 11pm tomorrow sunday the 2nd,guest,2017-07-02 02:31:12.000000,2,0:42:41.606000,guest,1,49,False
283366,fb1c5ede-9738-4a29-a851-2b90317ee32b,Locale,b1e70b03-6f0b-4bb3-88e3-3c715ef9ef94,Ok check in after 1 is fine then I'm assuming,guest,2017-12-14 17:10:33.000000,10,"7 days, 3:24:29.881000",hotel,4,45,False
46002,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,939b6ee8-0ed7-4b8b-bd9a-af12e80e0c49,IM here with Cindy,guest,2017-07-08 19:38:09.000000,21,"16 days, 17:42:31.326000",hotel,2,18,False
659444,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,d995c772-0fca-4b41-9c9e-5e8f498a2a58,Elevator won't take me up,guest,2018-01-02 02:06:11.000000,15,"1 day, 4:30:09.280000",hotel,6,25,False
143863,7e49dfd2-1e15-487e-86f7-393c6a906e7b,Hotel Andaluz,e40eaa32-6794-4d89-808e-141c11b3b577,Please stop texting me,guest,2016-10-16 05:11:37.000000,1,0:00:00,guest,1,22,False
825898,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,fc19e74e-1d73-481f-ac3e-a651e0554006,Great hotel!  Have already left :(,guest,2017-03-02 15:01:50.000000,2,0:17:59.770000,guest,1,34,False
767358,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,97447187-991d-45fe-843b-bbfbda887bce,"Hi! Everything is wonderful, thank you!",guest,2017-05-20 20:38:53.000000,1,0:00:00,guest,1,39,False
774090,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,bd68ef97-6ec6-48b8-83d3-89863c68cf96,"Everything is great, thank you.",guest,2017-12-15 21:37:21.000000,12,3:30:56,guest,1,31,False
441693,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,0e532849-3c32-4eed-8e99-4fd6a3aab6ce,Found them. Thank you!,guest,2017-05-21 18:39:30.000000,17,"4 days, 6:16:54",guest,13,22,False
706240,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,68ceaced-10a0-424e-a213-1fbf6d3e1890,"Please , let me know when someone checks out .",guest,2017-10-28 15:26:39.000000,1172,"262 days, 7:44:32.991000",hotel,625,46,False
54192,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,e13f5ccd-15c5-4f33-8637-27c4244b3a31,You need 2 bartenders at the outside bar.,guest,2016-09-23 16:17:32.000000,3,0:06:49.414000,guest,1,41,False
44188,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,82227c0f-3a33-4902-a6cb-6b90c64ba56e,We have a lot of stuff to transfer,guest,2016-06-20 01:59:55.000000,13,0:56:32.829000,guest,6,34,False
136448,7e49dfd2-1e15-487e-86f7-393c6a906e7b,Hotel Andaluz,3686477a-f906-4574-b716-980a5e1c31f7,It is great so far!!,guest,2016-07-17 03:14:52.000000,1,0:00:00,guest,1,20,False
554280,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,49ca2a8f-25a5-44a1-b8f5-0a6cce69ce47,Any update concerning early checkin,guest,2017-10-16 18:00:50.000000,95,"6 days, 3:36:40.152000",hotel,59,35,False
722059,61711155-5057-4de6-9faa-3e40cd5f12dd,The King Jason Paphos,94dc775a-c0cf-4bbc-9e7f-c585caea6c41,"Hi Andreas/Maria,",guest,2017-05-12 17:21:08.000000,3,0:49:14,guest,1,17,False
152447,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,54671fdb-eb40-41eb-8622-b4adb47063cd,Yes I believe so,guest,2017-10-31 01:10:29.000000,11,1:49:01.584000,hotel,2,16,False
323992,9742d02c-6600-4613-bb6f-fb6d9908f9b6,Planters Inn on Reynolds Square,2f0e8d42-7f78-4184-bdc7-1a2b462ad53c,"Should arrive about 230
Leslie lash",guest,2017-06-16 12:35:41.000000,2,0:03:54.132000,guest,1,35,False
41417,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,65ab8986-1003-4d77-8257-5db961bee2b6,Perfect!  Thanks,guest,2016-07-05 14:30:48.000000,27,"3 days, 0:51:22.418000",guest,11,16,False
164546,ba0f9171-b9f6-4094-a0d4-49488d14c957,Hotel Kabuki San Francisco,ffae8233-70d2-4f8a-9cbd-7f41cbd5bf17,Thanks!! See you tomorrow,guest,2017-05-16 16:50:44.000000,1,0:00:00,guest,1,25,False
90325,bf2a99a9-aad2-4b22-9722-5315f5c77cba,EroRentals.com,ef000f5b-b020-4cac-a306-d7b6fb54f5b2,"Thanks, it's my unit, it's owner reservations",guest,2017-09-24 16:07:25.000000,59,"298 days, 10:14:15.878000",guest,34,45,False
759248,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,6eb49a6e-441f-4dec-ae96-2eb226e8bd90,Excellent; thank you,guest,2017-11-10 00:06:59.000000,2,0:27:12.766000,guest,1,20,False
851187,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,89a1579b-d972-40aa-8b72-2f25f32839c3,Can someone please call me,guest,2016-12-05 18:38:59.000000,16,"49 days, 2:18:44.041000",hotel,12,26,False
599233,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,853b3c42-5c2b-470e-a947-d795853aaf46,"Just booked it, looking forward to the stay.",guest,2017-05-29 23:28:21.000000,11,1:47:31.698000,guest,9,44,False
753367,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,4c011533-1115-4756-973c-d18294804ac2,Awesome. Thank you.,guest,2017-10-13 22:32:59.000000,2,0:03:57.341000,guest,1,19,False
154364,57580524-4cd4-4b5d-9cc0-7e26a38fa65f,Hotel Healdsburg,b0a742cf-be0b-4353-a6f7-b279efb8056e,303 and 300 are ready,guest,2016-07-08 22:17:59.000000,3628,"515 days, 6:39:04.552000",hotel,710,21,False
882994,cba41a8f-1d4e-4f56-85be-40f4e416fc5b,Wild Palms Hotel,df5001f0-f26e-4f03-a2c9-7cd49f19eb6b,"Hi,

I will arrive between 5:30 to 7 pm. Thanks!",guest,2017-11-10 21:30:18.000000,7,20:58:04,guest,1,48,False
173991,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,4cb1e16f-1425-4ebe-a2a8-68fb40530a2e,"no it is ok,
leave like that",guest,2016-09-30 19:07:54.000000,4,5:05:35.865000,guest,3,28,False
26001,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,4e80d24e-b99c-46f4-98ea-179d137ed376,I arrive late Monday night around midnight or 1am.,guest,2017-11-12 17:35:25.000000,2,0:46:52.486000,guest,1,50,False
369598,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,88acc892-f9f8-483a-93d4-034f0d5761d0,Hey Melissa we never received the voucher,guest,2017-10-12 00:10:31.000000,7,"14 days, 11:52:00",guest,4,41,False
696750,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,451665fb-3b99-4606-b45b-7e5226acd0c8,1201 and 1001 are ready,guest,2016-08-24 18:16:09.000000,6246,"665 days, 2:05:52.142000",hotel,1104,23,False
273092,199f9349-c32c-41be-b44d-3a271cdb950b,Joie De Vivre Avatar Hotel,1103b68f-218d-4f8f-a695-09b1a42e0578,Preferred email: [EMAIL],guest,2017-04-27 04:21:27.000000,2,0:01:06.514000,guest,1,24,False
92454,373e5fa6-76e0-4400-9c3c-e8196d6deb6a,Fess Parker's Wine Country Inn,89a6e98b-ad1b-49fe-b05f-1ad4a094bb44,Thank you. Breakfast was wonderful !!,guest,2017-10-22 00:20:37.000000,8,"2 days, 15:49:57.789000",hotel,4,37,False
489059,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,044ac2a8-5641-46a8-a978-01006edc6a85,iPhones error message: no connection to server,guest,2017-11-02 12:55:01.000000,17,"18 days, 5:24:33.971000",hotel,8,46,False
14237,0be43976-5466-456a-b89d-e51329ae6d45,Berlin Resort,90be7a57-5ad6-4e4b-ae83-0c5c967e9987,Sorry I ment two massages.,guest,2017-10-06 14:53:02.000000,5,1:53:00,guest,3,26,False
795432,748467df-f7a2-48dc-9dcb-ae0e81215306,Thompson Chicago,95f64785-dd10-45c2-a2cf-0534e3b07fd6,Thank you!   Email [EMAIL],guest,2017-12-21 20:03:44.000000,1,0:00:00,guest,1,26,False
489363,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,04bb46e1-87e8-464b-87ca-c0e9129cabcc,We did and we will!,guest,2017-04-30 17:31:48.000000,26,22:07:18.075000,hotel,25,19,False
764173,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,8978e986-4e78-4ce5-be6e-be8ba4b9a2a9,"Everything is lovely, thank you!!",guest,2017-09-01 20:06:17.000000,7,0:54:49,guest,1,33,False
51744,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,c8e6de82-6533-4358-a0b1-b2faab4b99d2,Salgado (not salvador),guest,2017-09-26 17:28:14.000000,3,0:37:15.193000,guest,2,22,False
